igdb_id,genres,platforms,rating
7329,Role-playing (RPG),Xbox One,69
7329,Role-playing (RPG),PlayStation 5,69
7329,Role-playing (RPG),Xbox Series X|S,69
7329,Hack and slash/Beat 'em up,PC (Microsoft Windows),69
7329,Hack and slash/Beat 'em up,PlayStation 4,69
7329,Hack and slash/Beat 'em up,Xbox One,69
7329,Hack and slash/Beat 'em up,PlayStation 5,69
7329,Hack and slash/Beat 'em up,Xbox Series X|S,69
7329,Adventure,PC (Microsoft Windows),69
7329,Adventure,PlayStation 4,69
7329,Adventure,Xbox One,69
7329,Adventure,PlayStation 5,69
7329,Adventure,Xbox Series X|S,69
227087,,,0
125165,Role-playing (RPG),PC (Microsoft Windows),0
125165,Role-playing (RPG),PlayStation 4,0
125165,Role-playing (RPG),Xbox One,0
125165,Role-playing (RPG),PlayStation 5,0
125165,Role-playing (RPG),Xbox Series X|S,0
125165,Hack and slash/Beat 'em up,PC (Microsoft Windows),0
125165,Hack and slash/Beat 'em up,PlayStation 4,0
125165,Hack and slash/Beat 'em up,Xbox One,0
125165,Hack and slash/Beat 'em up,PlayStation 5,0
125165,Hack and slash/Beat 'em up,Xbox Series X|S,0
191692,Fighting,PC (Microsoft Windows),0
191692,Fighting,PlayStation 4,0
191692,Fighting,Xbox One,0
191692,Fighting,PlayStation 5,0
191692,Fighting,Xbox Series X|S,0
191692,Arcade,PC (Microsoft Windows),0
191692,Arcade,PlayStation 4,0
191692,Arcade,Xbox One,0
191692,Arcade,PlayStation 5,0
191692,Arcade,Xbox Series X|S,0
198200,Racing,PC (Microsoft Windows),76
198200,Racing,PlayStation 4,76
198200,Racing,Xbox One,76
198200,Racing,PlayStation 5,76
198200,Racing,Xbox Series X|S,76
198200,Simulator,PC (Microsoft Windows),76
198200,Simulator,PlayStation 4,76
198200,Simulator,Xbox One,76
198200,Simulator,PlayStation 5,76
198200,Simulator,Xbox Series X|S,76
198200,Sport,PC (Microsoft Windows),76
198200,Sport,PlayStation 4,76
198200,Sport,Xbox One,76
198200,Sport,PlayStation 5,76
198200,Sport,Xbox Series X|S,76
2903,Shooter,PC (Microsoft Windows),75
2903,Shooter,PlayStation 4,75
2903,Shooter,Xbox One,75
2903,Shooter,Nintendo Switch,75
2903,Shooter,PlayStation 5,75
2903,Shooter,Xbox Series X|S,75
2903,Role-playing (RPG),PC (Microsoft Windows),75
2903,Role-playing (RPG),PlayStation 4,75
2903,Role-playing (RPG),Xbox One,75
2903,Role-playing (RPG),Nintendo Switch,75
2903,Role-playing (RPG),PlayStation 5,75
2903,Role-playing (RPG),Xbox Series X|S,75
2903,Adventure,PC (Microsoft Windows),75
2903,Adventure,PlayStation 4,75
2903,Adventure,Xbox One,75
2903,Adventure,Nintendo Switch,75
2903,Adventure,PlayStation 5,75
2903,Adventure,Xbox Series X|S,75
197202,Adventure,PC (Microsoft Windows),0
197202,Indie,PC (Microsoft Windows),0
148161,Tactical,PC (Microsoft Windows),0
148161,Tactical,Mac,0
148161,Indie,PC (Microsoft Windows),0
148161,Indie,Mac,0
148161,Arcade,PC (Microsoft Windows),0
148161,Arcade,Mac,0
187105,Sport,PlayStation 4,0
187105,Sport,Nintendo Switch,0
3278,Simulator,Linux,79
3278,Simulator,PC (Microsoft Windows),79
3278,Simulator,Mac,79
3278,Indie,Linux,79
3278,Indie,PC (Microsoft Windows),79
3278,Indie,Mac,79
139708,Indie,PC (Microsoft Windows),77
139708,Indie,Mac,77
32478,Puzzle,PC (Microsoft Windows),62
32478,Puzzle,Mac,62
32478,Simulator,PC (Microsoft Windows),62
32478,Simulator,Mac,62
32478,Indie,PC (Microsoft Windows),62
32478,Indie,Mac,62
71001,Point-and-click,PC (Microsoft Windows),0
71001,Adventure,PC (Microsoft Windows),0
129109,Simulator,PC (Microsoft Windows),72
129109,Indie,PC (Microsoft Windows),72
132516,Puzzle,PC (Microsoft Windows),74
132516,Puzzle,Windows Mixed Reality,74
132516,Puzzle,SteamVR,74
132516,Puzzle,Oculus Rift,74
132516,Tactical,PC (Microsoft Windows),74
132516,Tactical,Windows Mixed Reality,74
132516,Tactical,SteamVR,74
132516,Tactical,Oculus Rift,74
132516,Indie,PC (Microsoft Windows),74
132516,Indie,Windows Mixed Reality,74
132516,Indie,SteamVR,74
132516,Indie,Oculus Rift,74
194205,Shooter,PC (Microsoft Windows),0
194205,Shooter,PlayStation 4,0
194205,Shooter,Xbox One,0
194205,Shooter,PlayStation 5,0
194205,Shooter,Xbox Series X|S,0
122589,Simulator,PC (Microsoft Windows),60
122589,Adventure,PC (Microsoft Windows),60
122589,Indie,PC (Microsoft Windows),60
27082,Simulator,PC (Microsoft Windows),77
27082,Adventure,PC (Microsoft Windows),77
27082,Indie,PC (Microsoft Windows),77
119273,Role-playing (RPG),PC (Microsoft Windows),80
119273,Adventure,PC (Microsoft Windows),80
119273,Indie,PC (Microsoft Windows),80
202601,Indie,PC (Microsoft Windows),0
178282,Role-playing (RPG),PC (Microsoft Windows),90
178282,Role-playing (RPG),Android,90
178282,Role-playing (RPG),iOS,90
178282,Turn-based strategy (TBS),PC (Microsoft Windows),90
178282,Turn-based strategy (TBS),Android,90
178282,Turn-based strategy (TBS),iOS,90
178282,Adventure,PC (Microsoft Windows),90
178282,Adventure,Android,90
178282,Adventure,iOS,90
124,Shooter,Linux,85
124,Shooter,PC (Microsoft Windows),85
124,Shooter,Xbox 360,85
124,Shooter,Mac,85
243,Quiz/Trivia,Wii,69
243,Quiz/Trivia,PC (Microsoft Windows),69
243,Quiz/Trivia,PlayStation,69
243,Quiz/Trivia,Dreamcast,69
243,Quiz/Trivia,Game Boy Advance,69
243,Quiz/Trivia,iOS,69
105322,Indie,PC (Microsoft Windows),69
105322,Arcade,PC (Microsoft Windows),69
105322,Card & Board Game,PC (Microsoft Windows),69
117199,Shooter,PC (Microsoft Windows),68
117199,Shooter,Android,68
117199,Shooter,iOS,68
117199,Role-playing (RPG),PC (Microsoft Windows),68
117199,Role-playing (RPG),Android,68
117199,Role-playing (RPG),iOS,68
67381,Strategy,PlayStation Portable,0
201156,Adventure,PC (Microsoft Windows),88
201156,Adventure,PlayStation 5,88
201156,Adventure,Xbox Series X|S,88
230769,Simulator,PC (Microsoft Windows),0
230769,Adventure,PC (Microsoft Windows),0
230769,Indie,PC (Microsoft Windows),0
143776,Simulator,PC (Microsoft Windows),0
143776,Indie,PC (Microsoft Windows),0
11133,Role-playing (RPG),PC (Microsoft Windows),87
11133,Role-playing (RPG),PlayStation 4,87
11133,Role-playing (RPG),Xbox One,87
11133,Adventure,PC (Microsoft Windows),87
11133,Adventure,PlayStation 4,87
11133,Adventure,Xbox One,87
212878,Strategy,PC (Microsoft Windows),0
212878,Strategy,Android,0
212878,Strategy,iOS,0
212878,Strategy,Xbox One,0
212878,Strategy,Nintendo Switch,0
212878,Strategy,Xbox Series X|S,0
212878,Tactical,PC (Microsoft Windows),0
212878,Tactical,Android,0
212878,Tactical,iOS,0
212878,Tactical,Xbox One,0
212878,Tactical,Nintendo Switch,0
212878,Tactical,Xbox Series X|S,0
212878,Arcade,PC (Microsoft Windows),0
212878,Arcade,Android,0
212878,Arcade,iOS,0
212878,Arcade,Xbox One,0
212878,Arcade,Nintendo Switch,0
212878,Arcade,Xbox Series X|S,0
213858,Simulator,PC (Microsoft Windows),0
213858,Indie,PC (Microsoft Windows),0
144419,Shooter,PC (Microsoft Windows),30
144419,Shooter,PlayStation 4,30
144419,Shooter,Xbox One,30
144419,Shooter,Nintendo Switch,30
144419,Shooter,PlayStation 5,30
144419,Puzzle,PC (Microsoft Windows),30
144419,Puzzle,PlayStation 4,30
144419,Puzzle,Xbox One,30
144419,Puzzle,Nintendo Switch,30
144419,Puzzle,PlayStation 5,30
144419,Adventure,PC (Microsoft Windows),30
144419,Adventure,PlayStation 4,30
144419,Adventure,Xbox One,30
144419,Adventure,Nintendo Switch,30
144419,Adventure,PlayStation 5,30
144419,Indie,PC (Microsoft Windows),30
144419,Indie,PlayStation 4,30
144419,Indie,Xbox One,30
144419,Indie,Nintendo Switch,30
144419,Indie,PlayStation 5,30
1185,Platform,PlayStation,78
1185,Platform,PlayStation 3,78
1185,Platform,PlayStation Portable,78
1185,Platform,PlayStation Vita,78
2349,Racing,Nintendo 3DS,83
21898,Shooter,Nintendo DS,75
21898,Adventure,Nintendo DS,75
6512,Simulator,Game Boy Advance,0
195656,Adventure,PC (Microsoft Windows),0
195656,Indie,PC (Microsoft Windows),0
55945,Shooter,Android,39
55945,Shooter,iOS,39
55945,Strategy,Android,39
55945,Strategy,iOS,39
55945,MOBA,Android,39
55945,MOBA,iOS,39
424,Puzzle,PC (Microsoft Windows),78
424,Puzzle,PlayStation,78
424,Puzzle,Sega Saturn,78
424,Adventure,PC (Microsoft Windows),78
424,Adventure,PlayStation,78
424,Adventure,Sega Saturn,78
150010,Platform,PC (Microsoft Windows),71
150010,Platform,PlayStation 4,71
150010,Platform,Xbox One,71
150010,Platform,Nintendo Switch,71
150010,Platform,PlayStation 5,71
150010,Platform,Xbox Series X|S,71
150010,Adventure,PC (Microsoft Windows),71
150010,Adventure,PlayStation 4,71
150010,Adventure,Xbox One,71
150010,Adventure,Nintendo Switch,71
150010,Adventure,PlayStation 5,71
150010,Adventure,Xbox Series X|S,71
191442,Quiz/Trivia,Android,0
191442,Quiz/Trivia,iOS,0
191442,Quiz/Trivia,Web browser,0
75235,Role-playing (RPG),PlayStation 4,91
75235,Hack and slash/Beat 'em up,PlayStation 4,91
75235,Adventure,PlayStation 4,91
195146,Point-and-click,PC (Microsoft Windows),0
195146,Simulator,PC (Microsoft Windows),0
152124,Platform,PC (Microsoft Windows),68
152124,Platform,PlayStation 4,68
152124,Platform,Xbox One,68
152124,Platform,Nintendo Switch,68
152124,Platform,PlayStation 5,68
152124,Platform,Xbox Series X|S,68
152124,Puzzle,PC (Microsoft Windows),68
152124,Puzzle,PlayStation 4,68
152124,Puzzle,Xbox One,68
152124,Puzzle,Nintendo Switch,68
152124,Puzzle,PlayStation 5,68
152124,Puzzle,Xbox Series X|S,68
152124,Adventure,PC (Microsoft Windows),68
152124,Adventure,PlayStation 4,68
152124,Adventure,Xbox One,68
152124,Adventure,Nintendo Switch,68
152124,Adventure,PlayStation 5,68
152124,Adventure,Xbox Series X|S,68
152124,Indie,PC (Microsoft Windows),68
152124,Indie,PlayStation 4,68
152124,Indie,Xbox One,68
152124,Indie,Nintendo Switch,68
152124,Indie,PlayStation 5,68
152124,Indie,Xbox Series X|S,68
187715,Adventure,PC (Microsoft Windows),71
187715,Indie,PC (Microsoft Windows),71
138950,Role-playing (RPG),PC (Microsoft Windows),85
138950,Role-playing (RPG),PlayStation 4,85
138950,Role-playing (RPG),Xbox One,85
138950,Role-playing (RPG),Nintendo Switch,85
138950,Role-playing (RPG),PlayStation 5,85
138950,Role-playing (RPG),Xbox Series X|S,85
138950,Hack and slash/Beat 'em up,PC (Microsoft Windows),85
138950,Hack and slash/Beat 'em up,PlayStation 4,85
138950,Hack and slash/Beat 'em up,Xbox One,85
138950,Hack and slash/Beat 'em up,Nintendo Switch,85
138950,Hack and slash/Beat 'em up,PlayStation 5,85
138950,Hack and slash/Beat 'em up,Xbox Series X|S,85
138950,Adventure,PC (Microsoft Windows),85
138950,Adventure,PlayStation 4,85
138950,Adventure,Xbox One,85
138950,Adventure,Nintendo Switch,85
138950,Adventure,PlayStation 5,85
138950,Adventure,Xbox Series X|S,85
210722,Quiz/Trivia,Game Boy Advance,0
152247,Shooter,PC (Microsoft Windows),67
152247,Shooter,Xbox Series X|S,67
152247,Role-playing (RPG),PC (Microsoft Windows),67
152247,Role-playing (RPG),Xbox Series X|S,67
152247,Adventure,PC (Microsoft Windows),67
152247,Adventure,Xbox Series X|S,67
194702,Role-playing (RPG),PC (Microsoft Windows),0
194702,Role-playing (RPG),Android,0
194702,Role-playing (RPG),iOS,0
194702,Adventure,PC (Microsoft Windows),0
194702,Adventure,Android,0
194702,Adventure,iOS,0
157445,Simulator,,0
157445,Indie,,0
81358,Puzzle,Wii,0
81358,Puzzle,PlayStation 3,0
81358,Puzzle,Android,0
81358,Puzzle,PlayStation Portable,0
81358,Puzzle,iOS,0
81358,Puzzle,Legacy Mobile Device,0
81358,Puzzle,BlackBerry OS,0
81358,Puzzle,Windows Phone,0
81358,Puzzle,Nintendo DSi,0
81358,Strategy,Wii,0
81358,Strategy,PlayStation 3,0
81358,Strategy,Android,0
81358,Strategy,PlayStation Portable,0
81358,Strategy,iOS,0
81358,Strategy,Legacy Mobile Device,0
81358,Strategy,BlackBerry OS,0
81358,Strategy,Windows Phone,0
81358,Strategy,Nintendo DSi,0
81358,Card & Board Game,Wii,0
81358,Card & Board Game,PlayStation 3,0
81358,Card & Board Game,Android,0
81358,Card & Board Game,PlayStation Portable,0
81358,Card & Board Game,iOS,0
81358,Card & Board Game,Legacy Mobile Device,0
81358,Card & Board Game,BlackBerry OS,0
81358,Card & Board Game,Windows Phone,0
81358,Card & Board Game,Nintendo DSi,0
76263,Shooter,PC (Microsoft Windows),0
76263,Simulator,PC (Microsoft Windows),0
76263,Indie,PC (Microsoft Windows),0
33615,Simulator,PC (Microsoft Windows),80
33615,Simulator,Oculus Quest,80
33615,Simulator,Meta Quest 2,80
33615,Adventure,PC (Microsoft Windows),80
33615,Adventure,Oculus Quest,80
33615,Adventure,Meta Quest 2,80
2289,Role-playing (RPG),Nintendo 64,73
2289,Turn-based strategy (TBS),Nintendo 64,73
